position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
1171,49,19,1,Приморский,"Репищева ул, 10к1 А",117,15 958 800,3 350 000,У нас дешевле на 12 608 800 (79.0%),-12 608 800,-79.0%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-repishcheva-d-10-k-1/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив business_sale 108 м² 3 350 000 =HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")"
1172,49,20,559999,Красносельский,"Маршала Казакова ул, 21к3",72,23 852 500,105 000,У нас дешевле на 23 747 500 (99.6%),-23 747 500,-99.6%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-marshala-kazakova-d-21-559999/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19209"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 38 м² 105 000 =HYPERLINK(""https://app.worldcafe.ru/object/19209"",""ссылка"")"
1173,49,21,21,Красносельский,"Маршала Казакова ул, 21к3",56,21 356 000,105 000,У нас дешевле на 21 251 000 (99.5%),-21 251 000,-99.5%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-marshala-kazakova-d-21/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19209"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 38 м² 105 000 =HYPERLINK(""https://app.worldcafe.ru/object/19209"",""ссылка"")"
1174,49,22,559364,,"Колтушское ш, 1.1",67.7,11 153 182,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559364/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1175,49,23,559362,,"Колтушское ш, 1.1",27.9,6 534 564,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559362/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1176,49,24,559361,,"Колтушское ш, 1.1",65.8,13 764 644,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559361/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1177,50,1,559360,,"Колтушское ш, 1.1",72.9,14 815 469,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559360/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1178,50,2,559359,Всеволожский,"Колтушское ш, 1.1",67.9,13 369 408,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559359/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1179,50,3,559355,Всеволожский,"Колтушское ш, 1.1",28,7 841 675,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1-559355/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1180,50,4,1,,"Колтушское ш, 1.1",27.6,7 389 245,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vsevolozhsk-mkrn-yuzhnyj-k1-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1181,50,5,12,Фрунзенский,"Малая Бухарестская ул, 12 строение 1",609.2,109 656 000,140 000,У нас дешевле на 109 516 000 (99.9%),-109 516 000,-99.9%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-malaya-buxarestskaya-d-12/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19787"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 105 м² 185 000 =HYPERLINK(""https://app.worldcafe.ru/object/13451"",""ссылка"") | На сайте rent 69.7 м² 140 000 =HYPERLINK(""https://app.worldcafe.ru/object/19787"",""ссылка"")"
1182,50,6,559232,Приморский,"Академика Константинова ул, 1к1",96,30 745 600,30 746 000,У нас дороже на 400 (0.0%),400,0.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-akademika-konstantinova-559232/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")",Совпало,1,"На сайте sale 96.1 м² 30 746 000 =HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")"
1183,50,7,559218,Красногвардейский,"Академика Константинова ул, 1к1",96,30 745 600,30 746 000,У нас дороже на 400 (0.0%),400,0.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-akademika-konstantinova-559218/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")",Совпало,1,"На сайте sale 96.1 м² 30 746 000 =HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")"
1184,50,8,559191,,"Невская ул, 7-4",149.1,23 857 600,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/lo-novosele-zhk-quot-uyutnyj-novosele-quot-559191/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1185,50,9,2,Московский,"Заставская ул, 46к2стр1",93.2,25 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/zastavskaya-ul-d-46-k-2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1186,50,10,3,Василеостровский,"Реки Смоленки, 3",88.6,23 000 000,0,У нас дешевле на 23 000 000 (100.0%),-23 000 000,-100.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/reki-smolenki-nab-d-3/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/15443"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив sale 224.7 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/15443"",""ссылка"") | Архив rent 300 м² 269 000 =HYPERLINK(""https://app.worldcafe.ru/object/12750"",""ссылка"")"
1187,50,11,558635,Калининский,"ул Академика Константинова, 1",100,32 073 600,30 746 000,У нас дешевле на 1 327 600 (4.1%),-1 327 600,-4.1%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-akademika-konstantinova-558635/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")",Совпало,1,"На сайте sale 96.1 м² 30 746 000 =HYPERLINK(""https://app.worldcafe.ru/object/19511"",""ссылка"")"
1188,50,12,3,,"Новгородский пр-кт, 2к3стр1",77.1,17 171 700,0,У нас дешевле на 17 171 700 (100.0%),-17 171 700,-100.0%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-shushary-novgorodskij-pr-d-2-k-3/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20063"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 117.3 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/20063"",""ссылка"")"
1189,50,13,20,,"Ольгинская дорога, 3/20",62.8,13 838 000,14 762 000,У нас дороже на 924 000 (6.7%),924 000,6.7%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/olginskaya-doroga-d-3-k-20/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20187"",""ссылка"")","По адресу есть, но площадь другая",2,"На сайте sale 68 м² 14 762 000 =HYPERLINK(""https://app.worldcafe.ru/object/20187"",""ссылка"") | На сайте sale 128 м² 28 182 000 =HYPERLINK(""https://app.worldcafe.ru/object/20186"",""ссылка"")"
1190,50,14,111,Красногвардейский,"Северный пр-кт, 111стр1",54.2,13 008 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/severnyj-pr-d-111/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1191,50,15,558438,Выборгский,"Энгельса пр-кт, 27 АБ",58.2,37 222 400,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558438/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1192,50,16,558437,Выборгский,"Энгельса пр-кт, 27 АБ",47.9,30 700 800,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558437/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1193,50,17,558436,Выборгский,"Энгельса пр-кт, 27 АБ",42.7,27 554 400,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558436/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1194,50,18,558435,Выборгский,"Энгельса пр-кт, 27 АБ",52.8,33 792 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558435/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1195,50,19,558434,Выборгский,"Энгельса пр-кт, 27 АБ",135.4,81 228 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558434/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1196,50,20,558431,Выборгский,"Энгельса пр-кт, 27 АБ",185,72 153 900,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558431/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1197,50,21,558430,Выборгский,"Энгельса пр-кт, 27 АБ",57.2,21 149 200,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558430/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1198,50,22,558429,Выборгский,"Энгельса пр-кт, 27 АБ",77.4,32 491 200,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558429/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1199,50,23,558427,Выборгский,"Энгельса пр-кт, 27 АБ",151.4,93 868 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558427/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1200,50,24,558426,Выборгский,"Энгельса пр-кт, 27 АБ",154.4,84 898 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558426/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1201,51,1,558425,Выборгский,"Энгельса пр-кт, 27 АБ",160.5,99 534 800,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-27-lit-ts-558425/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1202,51,2,,Всеволожский,"Ручьевский пр-кт, 15",117,32 742 888,16 700 000,У нас дешевле на 16 042 888 (49.0%),-16 042 888,-49.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ruchyevskij-pr/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/16878"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 80 м² 128 000 =HYPERLINK(""https://app.worldcafe.ru/object/13962"",""ссылка"") | Архив sale 65 м² 16 700 000 =HYPERLINK(""https://app.worldcafe.ru/object/16878"",""ссылка"")"
1203,51,3,557876,Василеостровский,"Челюскина ул, 4 с1",72.9,27 399 999,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nevskaya-guba-uch-5-557876/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1204,51,4,5,Василеостровский,"Челюскина ул, 4 с1",37.9,19 569 999,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/nevskaya-guba-uch-5/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1205,51,5,557812,Красногвардейский,"Малоохтинский пр-кт, 8",57.9,17 513 642,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-malooxtinskij-ul-pomyalovskogo-557812/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1206,51,6,557810,Красногвардейский,"Малоохтинский пр-кт, 8",58.9,18 889 966,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-malooxtinskij-ul-pomyalovskogo-557810/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1207,51,7,557808,Красногвардейский,"Малоохтинский пр-кт, 8",90.1,31 237 084,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-malooxtinskij-ul-pomyalovskogo-557808/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1208,51,8,,Красногвардейский,"Малоохтинский пр-кт, 8",78.2,28 785 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-malooxtinskij-ul-pomyalovskogo/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1209,51,9,1,Московский,"Витебский пр-кт, 99к1стр1",214,64 200 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vitebskij-pr-kt-d-99-k-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1210,51,10,43,Василеостровский,"12-я В.О. линия, 41-43",261.3,102 146 798,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/12-ya-liniya-v-o-d-41-43/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1211,51,11,1,Петроградский,"Петровская коса, 6к1",180.5,53 496 090,200 000,У нас дешевле на 53 296 090 (99.6%),-53 296 090,-99.6%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/petrovskaya-kosa-d-6-k-1/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19856"",""ссылка"")","По адресу есть, но площадь другая",1,"На сайте rent 100 м² 200 000 =HYPERLINK(""https://app.worldcafe.ru/object/19856"",""ссылка"")"
1212,51,12,557194,Приморский,"Чёрной речки наб, 1 А",123,58 627 501,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-chyernoj-rechki-d-1-557194/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1213,51,13,557193,Приморский,"Чёрной речки наб, 1 А",124.2,50 809 444,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nab-chyernoj-rechki-d-1-557193/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
